Sector,Q,MnWndSp_Av,MaxWndGst,AvAirT_Max,AvAirT_Min,AvHum_Av,AvHum_Max,AvHum_Min,Precip_Tot,MnWndDir_Av_3,BurnFrCh,Fire
3,4,-0.07871913349386525,0.14959763496374714,0.0144883222913942,0.10720020959227723,0.12404374232886695,0.019954055333193672,0.4689162944179151,-0.15765581427945274,-0.002416959424745103,-0.6922264885941664,1
0,4,0.0041500175223897155,-0.24185440117429,-0.009410139648958827,-0.05707376559001024,0.010352797055068606,0.008432239040862653,-0.19124507485946904,-0.2930323889125329,-0.0702096166422055,-0.9251748958682486,1
0,4,0.022422096465168483,-0.22292311396031952,-0.044472051230410516,-0.05271352323024666,0.06947274649732728,0.0002825307068497785,0.5112339041909025,0.3158533830294102,-0.055808574587732335,-0.9448371542043448,1
0,4,-0.15056947949080773,-0.2427501649575498,0.04352869928588832,-0.03918077036161004,-0.04091611526528709,0.00838309814925813,-0.14165893619214318,-0.3140925580437922,-0.1122807046583278,-0.7931744595902018,1
3,4,0.12654649266159118,-0.09176361941678003,0.029005750402677177,0.02970736840574101,0.06728960428120165,0.00999472426372482,-0.07654991995890809,0.4005907642386856,0.039984835985559734,-0.9523687037456928,0
3,3,-0.1820708934091201,-0.18425218003574867,-0.007713715808298413,0.04125388690542043,-0.14949272275404335,-0.036666593973832665,-0.3489433358183677,-1.0,0.06841037190631118,-0.8685405996717622,1
1,2,-0.05514517341353211,-0.05282859259081429,0.0014532777746234953,0.05069474030201685,-0.020787292937998376,-0.0013032687612774536,-0.04195845072135549,-0.054992173274886716,0.11121248265722387,5.145347436722406,1
4,3,0.003033700211872452,-0.06095053859682181,-0.026415318296045896,-0.06675875217186003,0.11077368861066457,-0.0142422855454413,0.1268522532611056,0.04540659151272206,-0.023199046748641868,-0.7282607821752765,1
1,4,0.04405714391247069,-0.098007982096177,0.0230044406404434,0.1500655770385345,-0.04446383210335514,-0.0061065872519379385,0.06762660658707711,-0.1366048025207347,-0.03917043453926455,-0.11198188258282367,1
2,4,0.12832817903890675,-0.2597650353620081,-0.01664133224771966,0.032044956878636684,-0.02186356087298087,-0.008022212635932556,0.04557622073341057,0.227083126189992,-0.08835094815885107,-0.916244683852212,1
1,2,0.043576931882153946,-0.031207779735101738,0.01699550449644064,0.07438480381969834,0.03569041630305109,0.01574298877250664,0.026958080891135088,-0.19604938460759572,-0.0723322098350728,-0.9479007607849816,1
3,2,-0.15686680757529092,-0.11418362208374548,-0.012853619319160993,0.014375499128440003,-0.05068830997907283,-0.0049182406240185035,-0.11722937902700901,-0.7661863262220743,0.06519933774522814,-0.8605236195690894,1
0,4,-0.13328804545533693,0.11445751934446427,-0.009446521855516449,0.2269514857399649,0.10341366075213317,0.010456100741797049,-0.04177037606932051,1.0681879326587171,-0.02121865993065977,-0.8748063218375741,1
3,3,-0.05959502288846422,-0.0973778930436164,0.025840295456125262,-0.029046925116503343,0.1308383633783329,0.06699317761589571,-0.2731609313103405,-1.0,-0.04706612033747394,-0.4518828695116151,1
1,2,-0.2479651772469923,-0.07233650375942842,0.052740602668673114,0.08664580071215898,-0.012850328471642941,0.011589389050397194,-0.03649411340329259,2.448553516878876,-0.08530061412946756,-0.9274534886831995,1
3,1,0.1996710188243604,-0.08065515700085027,-0.01613477234861435,-0.029580144930242507,0.0015010462709745807,0.01855216746515468,-0.033959991157142065,0.10872961369424776,0.02351028287856809,-0.4845582764788755,0
3,1,-0.07004495392907725,0.15210948697400545,-0.007598886612844284,0.1644860206626115,-0.09781026394919837,-0.1895489078769699,-0.004461129999580737,-0.2298981855192601,0.01144616662336784,-0.8546847545628671,0
0,2,0.0824698444185219,-0.08602032242212929,-0.009232081687790716,-0.21049132928986436,-0.0731135185955554,0.012051386559227582,-0.050271974513667286,-0.5449753464265262,0.012745376147691051,-0.8219925537912337,1
3,2,-0.18050361936027864,-0.13556705069835695,0.045023524369809866,0.03941771708121313,0.034466575782325405,0.03530919478229353,0.12843470066559934,0.012557599700225842,-0.01154776522920485,-0.9276167079799794,1
3,1,0.18567570317593649,-0.006992222392108982,-0.04716738200101206,0.1558703862860654,0.030368415224194138,0.01312508085799564,0.030599625393497743,0.06443716698386068,-0.014994877288701991,-0.9081094771500484,0
4,3,0.06455255494632846,-0.2868685353080352,0.008111062765620838,-0.05030299255752061,-0.14941747778850614,-0.032620245443597866,-0.2324979495075931,-0.8695465695249881,0.03670252072490585,-0.8003994109183908,1
4,3,0.1163998503844971,-0.09743573274626886,-0.00208637590603455,-0.011400102362546714,-0.041121620714672937,-0.021490261264164368,-0.17737608447755404,-0.7053362760474612,0.01379670557688738,2.2341836447042747,1
2,3,0.14355334997571653,-0.1745223181954764,-0.01852144022605814,0.08908829492909154,0.03970574708241037,0.02212555676478558,0.1764695666955126,-0.4042753630803396,-0.017615030202448038,-0.9703538520357722,1
3,4,-0.3124831129403546,-0.056329188184515024,0.043856980738667714,0.04627219324726288,0.097578031057606,0.0154012382112178,0.2646110587996845,0.5744679880419915,0.024669365986269932,-0.9463403573592436,0
2,4,-0.07183807843794998,-0.15573049906949796,0.025650184135776327,0.0596684239301817,0.11032997104529567,-0.003891882633704893,0.04368446527194738,-0.2983001000203788,-0.004703908241014927,-0.9924330226556292,1
1,4,0.0031718121692150933,-0.1355403229900664,0.02172351406512995,0.12885232910895975,-0.031710536114495605,0.008100910729516459,0.031949916484398315,-0.31630378353192495,0.033465017150456015,2.571835614030631,1
2,1,0.10195551151164067,-0.11029636419187283,-0.059434497918407575,0.13804506839061978,0.21957884529449267,0.02136806575798341,0.1767568934894296,0.6434700503358454,0.08898477265220918,-0.9707228301604808,0
3,2,-0.2253421123362491,1.0064931889681976,-0.0017699559435463085,0.017226444664852927,0.057043372443501175,0.03228973051605753,-0.09953795683331897,-0.9541083702016429,-0.11299931891472398,-0.7828420101307221,1
4,1,0.07383186371990769,0.11515069462943728,-0.019377595693968568,0.0001228837387291168,0.12450878960685115,0.0012444016331939105,0.2688445645087828,1.9663206974918157,-0.01061581488169945,-0.8176317797220978,1
3,2,-0.13072220052085426,0.0076621751048544925,0.03699226408458574,0.052450650651286214,-0.05320332170527434,-0.014186957814685387,0.2442258563828445,-0.3575094982509818,-0.009121103268807182,-0.7228241633565831,1
0,4,0.039589816380806934,-0.010119486567360624,0.042736163456285316,0.2532051066144969,-0.05677457309766187,-0.1281714844329113,-0.13082815867969014,0.6220013961913814,-0.022826858234217817,-0.6597718475520504,1
2,1,-0.12892253750704974,0.3670959479002135,0.04039429483754793,-0.20407170281298664,-0.06344348865211133,0.015638694873098533,-0.3541270581666475,-0.215993387613962,0.14857079669600146,-0.7934694936517165,1
0,1,-0.10416668827028866,-0.29644000726792097,0.04236673690883306,-0.12484716301012702,-0.06751387568669648,0.00961655309472103,-0.16536897752055318,-0.20305424082040108,-0.07340783260051657,3.910720706610576,1
2,3,-0.08778824803504001,0.5631454175293192,0.037765527603504816,0.08561594629983532,-0.02627562218059674,0.025473388117376327,-0.15247331768772415,-0.2855000845070862,0.02530922039331585,3.0888585558101327,1
0,2,0.09359831294310622,-0.2332621657944161,0.022542986727902614,-0.054163168761714016,-0.05527163984087876,0.005932133340577449,-0.23020010814106026,-0.04448580246570877,-0.1182493452347343,-0.9061660190118269,1
4,1,-0.2748746488274797,-0.083315238455372,0.07424718440159338,0.44182921018696864,0.189717692298678,0.005402044936981007,0.3148728076522054,0.1117034691723834,0.011230580542192056,-0.8975826825391306,0
4,1,0.08999560504258135,-0.14790642607479915,-0.04042833525656097,0.14854498859831694,-0.0763862888718712,-0.014804174446018406,-0.2561139426632263,-0.4954407888899063,0.09035974256087917,-0.01590775292491144,1
2,4,-0.01808172546707153,-0.1574098441287622,-0.018871446321077963,0.04031216578742334,-0.0014822143379068342,0.003813680224544155,-0.2340832656149969,-0.6093628654424122,0.06953626399566719,-0.6118352772517109,1
2,2,0.04702613704038653,-0.25609612192898545,0.022192590143548126,0.12521520728297816,-0.015051627458133729,-0.04756064801231945,0.3209539386569525,-0.4015411372978194,-0.05783703588311875,-0.16066346940541645,1
4,1,-0.4233134911648849,-0.2050213698150558,0.012411306872172644,0.08241548875949659,0.018007499575837776,0.00337132377061808,0.0027764334492132725,-0.5063914448872194,0.02180475916272818,-0.973261802290082,0
2,2,-0.04048467482083036,-0.2707883874889602,0.007083317489625446,-0.09265680088752692,-0.013299682963066934,0.02348828181248662,-0.04813552657966354,0.2656760482533861,0.06980241510180173,-0.15881493903858074,1
1,1,0.000728684114115069,0.060015472576716335,-0.04619767385718726,0.006608318765320348,-0.020713037091483283,0.0012889879194979293,-0.1504867045149892,-0.2372755784757232,-0.001234980242973772,0.5795216458088946,1
4,1,0.0004197089443518182,-0.20479256698968928,0.02972916530642371,0.7005535051090885,-0.222328908400082,-0.0060947442393601645,-0.30334493182653005,-0.5535367951144774,-0.02282788429309192,0.8344302199255335,1
0,3,0.1056684565013394,-0.19792136080248515,-0.0028126032574046244,0.012899830104668514,-0.0790006368236341,-0.03650940816901794,-0.0999464830050302,-0.7782017127593972,-0.04997329692072669,-0.8897609797525533,1
1,4,-0.0607506211380147,0.5527926767515616,0.011101065114268456,0.005071142055773091,-0.036728706645792544,-0.005351433974425753,-0.034306672621176565,-0.08968887809632156,0.03257725330477318,-0.9374299261448172,1
4,3,0.024527651453461682,-0.018821313469107225,0.022332431085041803,-0.016284104480092914,-0.07780759640392168,-0.02566075357055676,-0.045565541086519536,-0.6227123727408213,-0.049507411696829866,1.5029374435450062,1
3,3,-0.08471682823197182,-0.1092633170982591,0.010102749383853296,0.007493568605046833,-0.020217137494527717,0.012346793204606759,0.11854967724446293,-1.0,0.0792598406097091,-0.8138247759165617,1
1,3,-0.033190472882904457,-0.0200773308465161,-0.0006997159308595954,-0.012068234066363157,0.099428738890845,0.029840212275091774,0.26074705094280115,0.19955322390893776,-0.02862161663593527,-0.8957867824519171,1
3,1,-0.18757800900071944,-0.1682489533705581,-0.006642633540708813,0.10252246915549408,0.08068611216508148,0.02030479660821815,0.2867029574937736,-0.6685581890451079,0.048702885881642184,-0.803397020879173,0
3,4,1.5963668075310524,0.08809771171628364,-0.018655743241650608,-0.031209321913624032,-0.04331276625253033,0.014022230906333071,0.0019039932807472547,-0.3590259278771757,-0.0473286891671339,-0.8485219065602594,1
1,1,-0.097813216596537,-0.07863124980012592,-0.05591592526731666,0.11525709574781187,0.07833374539085601,0.007390328104218488,0.4722223298336304,0.8527119039236369,-0.0659779177838856,-0.9768327604489502,0
4,4,-0.02114915737609916,-0.15657552365665198,-0.003759453473921034,-0.06102685945168983,-0.016011290023731053,0.008683328644163211,0.07012896703028666,-0.18158745813568927,0.05288263974074122,-0.7757300174392278,1
0,1,-0.09129007298894867,-0.040210890271447086,-0.012647976464747641,0.1816662665901793,0.030888230531546088,0.010979555577357584,0.03367261863781009,-0.010122605306890731,0.07130186273215168,-0.1822314970252737,1
4,2,0.05128463092816682,-0.08361097574641177,0.002402875328073749,-0.058085280174552535,-0.05293131453276141,-0.00949880417793372,-0.1351162485925445,-0.5946179886880542,-0.0424598386935518,0.2419375200822787,1
3,2,0.15177312772654722,-0.09710192724329332,0.05514585870055877,0.05499204854561561,-0.07893031794884245,-0.0004622046230229295,-0.26291369019320265,-0.5882599959693442,-0.031764269796416215,-0.7082858400025339,1
0,4,0.10300166186285456,-0.07466716008232811,-0.0678032829100463,-0.1303209693995914,0.03881936037084846,0.0068771120025095025,-0.11970791050137515,0.35005974695066744,0.022644164059501787,0.3418729708312568,1
4,3,-0.2234106924206985,-0.01541360067066178,-0.0055600784044996425,0.0002622059792223988,0.1083089186642428,0.13655557240053526,-0.1086159922293998,-0.2803562121195806,0.024964315231552025,-0.44546083254509056,1
1,1,-0.12834075153967925,-0.250539692578166,0.0029660818091292425,0.005774261471283802,-0.12623225186819162,0.004709971331959879,-0.20500813343885252,-0.7596420445862874,0.015056170987853943,0.5779656371823311,1
1,4,-0.06776711143531497,-0.13528479122850198,0.06419219125349822,0.016889853723338063,0.0631148195820406,0.0013185724426229956,0.22348188604335384,0.688149416537364,-0.0022208998547223005,-0.9628192329689208,1
3,4,-0.22380023660403348,-0.2252312616460109,0.030748152479241682,0.05254956577661811,-0.10303067053071632,-0.002473422514028851,0.08942627460238109,-0.8538458471189441,-0.01054919945596991,-0.8767567808674901,1
2,1,0.018085692973526312,-0.19584844939886686,0.020222176152546047,0.06923626582626481,-0.13938159721676693,0.010763180730626116,-0.22389154408866424,-0.3111643872106448,-0.023886384810105715,-0.901132070437226,1
1,3,-0.04679875154062597,0.09676195224942068,0.030852301898443464,0.018221014054362585,-0.02011993359834075,0.005158596192169468,-0.11492084386260555,0.2628509166000509,-0.07738216613208028,-0.7802106714729141,1
2,3,-0.10546635649871243,0.5860330030573453,0.001122778169267999,-0.02021161096563725,-0.07787049067871693,-0.021159556584804173,-0.2311610538207775,-0.9780926075656692,0.1311502785747331,-0.15740736365277866,1
1,3,-0.022551877305251808,-0.2269004282794403,-0.023970756874711355,0.04113595361089724,0.030808302560369295,0.004343588082012956,0.06560787001402721,-0.8346579342973832,-0.010378828732970078,-0.9686197621975438,1
4,1,0.3750287508449223,-0.01817785002840772,-0.014984141144557485,-0.14437937404785425,0.06252617293918547,-0.007978032147291727,0.050139935345647216,0.2196331693252806,-0.045780164365111786,-1.0,0
4,4,-0.11969669123338418,0.2373977572935725,-0.02612394633828825,-0.033300940940818084,-0.11124383160502324,-0.11657609291635007,-0.3228201073713045,-0.6788281423627545,-0.07539014028756175,-0.6866633158678301,1
2,1,-0.08531944026379548,-0.14284249781075514,0.06380322012035844,0.169225088331656,0.29519559576686183,0.016307665772864383,0.5668487998275349,1.4754305579697884,-0.1600894522923391,-0.9872008184209432,0
3,2,0.07357380150257539,-0.10561395784505496,0.018415137041927567,0.05806468223917925,-0.0852476061074025,-0.003133665333666949,-0.19385088395217134,0.1436515019580472,0.0519409203473788,-0.3337751252366453,1
0,2,-0.16160769629298133,-0.11753250290607548,0.05676507900478611,0.12994346666498502,0.0769050124832664,0.017597516476672605,0.025447439716834826,-0.1268496367722795,-0.051794260843515925,0.2780003246454572,1
4,3,0.11914272342528877,-0.053017572332239866,0.01851502266236052,0.0018676065123542785,-0.062436513870533235,0.0002113276724767174,-0.3633736210321287,-0.3183031054884781,0.06226184937468971,-0.7293366681393038,1
0,4,0.0411522971309151,0.12689513650166462,-0.027835339011307525,0.08418691941920034,0.010058715873007596,-0.011409406321770978,0.1340486320647068,0.04512570660481493,0.08340224637273304,-0.7689076899248377,1
4,4,-0.15830425359710634,0.0338179080287872,-0.016500606299441046,0.16338675117845852,-0.03182477802012525,-0.0060569357873557755,-0.06583376339904827,-0.16918856570566532,-0.06503937798137427,-0.8159577542124747,1
2,2,-0.03765481126729176,-0.16230816521960784,0.03362533322504814,0.03925710971714939,-0.08158399263450164,-0.008382000547032545,-0.18061577797511394,2.683644673104125,0.0987617450890786,-0.7746349113228509,1
1,2,0.04293885319312997,-0.10952730750509668,-0.02001780437189284,0.034001754282186936,-0.012554217971929623,0.016604453240933167,0.10856334573714044,-0.5777508417187707,0.06692947254791544,-0.9655421453370926,1
3,4,0.07753820204980715,0.05862175351093524,-0.004781755726216799,-0.07151256280654224,0.028200249701541263,0.01470284598069656,-0.32518025445855925,-0.5775499936071637,-0.07402558266463675,-0.6953042237082246,1
3,4,0.13924910408035726,0.13694144343281742,0.016324983574044757,0.03223788420268419,-0.04997129478753748,0.001103192617564351,-0.06962954648842043,-0.31268201322996136,-0.04167344812407076,-0.7521754160332158,1
3,2,0.17149728612824364,-0.0706213168373084,0.02709477639884317,0.050982991197593766,-0.16905719009255887,-0.01326290831321055,-0.2656911058971517,-0.9475333914865398,0.03842604473770924,-0.8713734052533368,1
0,2,0.1329222930835129,0.15104609690732235,-0.03469410972545784,-0.015856809839926586,0.10958080834678864,0.015115305316310406,0.14223968955977045,0.4109996719350872,0.08936055055537458,-0.8837403496938547,1
3,2,-0.08123698266596416,-0.0831125233923866,-0.024985236463572712,0.03823127062627255,-0.02510623739800775,0.03140915383871908,-0.041502309639917516,-0.16081513305615291,0.04293091018347316,-0.5486450209068824,1
3,2,-0.08057056204978938,0.1225175243413828,0.012811091912024342,0.07882255983890059,-0.2711091354922939,-0.2269892739031609,-0.18156937214506924,-0.9593098263178126,0.0274112358071536,-0.7632187625407186,1
4,4,-0.18911031831680294,0.2813708905732625,-0.022416746589789448,-0.1252334294266134,0.1874599559988528,0.02036621698157397,-0.059507910513346786,0.9710994025137054,0.01864878603983593,-0.31454624921770336,1
3,3,-0.07276568882431092,-0.0019427526495090516,0.0029172953148312985,0.02814952433522627,0.10464145444849683,0.061837077783093525,0.36953180455420337,-0.5989014269037085,-0.013241104068168958,-0.9245849454840696,1
0,2,-0.1845061219425268,-0.054582817005817234,-8.373041167253557e-05,0.023785846308042,0.04248483321587457,0.015438316861716896,0.17482708278987066,0.3434879139598551,-0.027994606768603183,0.11504133702312105,1
1,1,0.08670798573969365,0.39230482841586944,0.03990675327115998,0.06068948106344139,-0.03732273138821025,0.008064511528605349,-0.10423543228421442,-0.464528715713256,-0.07028666444947124,-0.7838876907551315,0
1,2,0.023823571543036687,-0.1848861879399645,0.015849137343727882,0.10023466220477398,-0.10162469762978056,-0.01524076534461218,-0.1985493837331084,-0.3868426556603472,-0.015934288966706563,-0.9208653684201016,1
4,3,0.020445584342493762,-0.24324274502992904,0.014458652205341963,0.06657824535893056,-0.1699293118514404,-0.07900655678848911,-0.3279875313256054,-0.8930398684682466,0.08065070438730869,-0.4014832588706953,1
3,4,-0.05526034651135709,0.0757713411029565,-0.005904148516678894,0.11174560544969496,0.08077997444976732,0.017449881710489168,0.6874362926619229,0.2792024931541455,0.042773830743405114,-0.8079760917967951,1
1,4,0.06518025268177535,-0.12298132681285005,0.0296664841897345,-0.045631499482567735,-0.014720340978542738,0.008100910729516459,-0.19044920918064584,-0.3350498802513045,-0.09505017250343778,-0.8691090759416931,1
3,4,-0.2466328470711193,-0.24390105795083855,-0.010434115162091348,-0.01130183848668825,0.1397475923591365,0.01947998694288337,0.3233577003438717,-0.4679660785429309,-0.004637134850136982,-0.9761140992235038,0
3,2,0.62337671360164,0.03286179951962793,0.0012545661776488008,-0.021077173583157856,-0.1870501213609866,0.005515532678910765,-0.4224419583348297,-0.494768698307575,-0.05794316424208116,-0.9170200731432856,1
0,3,0.0367757280151214,-0.2035894798794472,-0.005446450797811809,0.0774428012285672,-0.1777545182212373,-0.10838788015686608,-0.2342209651193836,-0.9241228279048498,-0.10497291986912896,4.492789011029225,1
2,1,-0.2881941486689378,-0.0553153979542943,0.011167227297297464,0.04247174510798225,0.15164113014278546,0.016307665772864383,0.2554097076487423,-0.028114108307655112,0.08883121063464766,3.973363424230991,1
2,1,0.10029572687636107,-0.13007816905212327,0.01161304192964617,0.00725005192697908,-0.042340603045781036,0.003767125232323839,-0.049777641322217035,-0.10113904883705553,-0.044518621592680274,-0.9631391234703749,0
3,3,0.16509767955685234,-0.10923016836409258,-0.0024377284928004555,0.013795533091769313,-0.17410391627639746,-0.08898695972656495,-0.38881934396260776,-1.0,0.05322736461163024,6.3557266413492215,1
1,1,0.027411149532563232,-0.21071183686263711,0.0658140466543372,0.13916666034534014,-0.11621057716505788,0.0006107833744643992,-0.22171569900906096,-0.4340202386226594,-0.01684402188013694,-0.07057875836914926,1
0,2,-0.07391373619808114,-0.2039371754905158,0.04200845027432197,-0.1406265969602139,-0.11354166459323987,-0.007510680189984053,-0.03237344082087655,-0.006151773206523159,-0.09445852949774647,11.725149717628385,1
2,2,0.07749983712236333,-0.1794473647767546,-0.023489839486108742,-0.06294267254245094,0.03950777870277436,-0.013244520826324829,-0.13956546606369555,-0.6870969204105297,-0.05113669130638398,-0.8334832528021592,1
0,2,0.15455474261691446,-0.01425380496470815,-0.039782064963908285,-0.040451320883160564,-0.05228622562377426,-0.18034497999663854,0.0669453573585759,0.5650408056627463,0.1177896666335735,-0.9450446259132168,1
4,2,-0.008941365394397105,0.12514412955383578,-0.02741046038798986,-0.1080969680702754,0.2285277365052289,0.049960521665345634,0.3437621013638532,0.9390168848688712,-0.02480421927546635,-0.04103506384005716,1
4,3,-0.1835814497023694,-0.17862233374273778,0.0027832657194632755,-0.009011656815603692,-0.013349516051410477,0.015976534031261445,-0.11115413251448288,4.734195505731829,0.04319986034782212,0.11531250389431418,1
1,2,0.06738374533015247,-0.08694464074282733,0.02234657905423565,0.003354846166462505,-0.06899458816975894,-0.012656337683918795,-0.3840912827330872,-0.34065414464021554,-0.013019243517775671,-0.9400228278704283,1
0,3,-0.2378048115105227,-0.15905010182100507,-0.006825468383590838,0.010888369889989235,-0.0019758260964356984,0.00820179401997053,-0.1621017649027356,-0.4947152987752295,-0.00836776098267728,-0.8887615878514177,1
3,2,-0.033279366805842765,0.16992591154602327,-0.007506254821475059,0.037486591601118134,0.14557640248819287,0.029444630410683438,0.26523374066276506,1.3268203925870086,-0.06663127008026444,-0.4264916231531092,1
2,3,-0.09682060765520233,-0.2467967384250105,-0.0053197095764096255,0.02946199872150441,-0.021873293142087937,-0.0070848421124796125,0.12010642475201977,3.516038405047803,0.10514878949164587,-0.8715516976522165,1
3,1,-0.36777560907756895,0.26797248944128593,0.002006529712795027,-0.1497518778453644,0.12156051690851705,0.01988934325766189,-0.03016346926665102,-0.1040419297117312,-0.07849867566744022,-0.30334161746315685,0
3,1,-0.10212622788548596,0.3164111211770324,0.003285070021290829,-0.015417800429057837,0.0413818562114016,0.019221986221647638,-0.04790992230717663,-0.14958460496636267,-0.01115611708277279,-0.8846025992116886,0
2,2,0.10188853365912236,-0.2485460814404149,0.017765725898662536,0.08557221523153476,-0.012610954057507978,4.915863367255941e-06,-0.16855393714892627,-0.29006045937656744,-0.10959337088509637,-0.4149486270461611,1
0,3,-0.04362633940535325,-0.1828312070579632,-0.008794708301232834,0.006337701113932624,-0.12112865277269536,-0.03981308470007407,-0.11828524333443828,-0.5796345918610014,-0.05543279841340077,-0.5602854494329393,1
2,2,-0.004701582988538506,0.5127585844335495,0.0068667161526723575,0.0350566937901448,-0.121405522329478,0.007885441035618246,-0.22050927512992685,-0.3650048060039944,-0.05344247032288743,-0.4302753959193482,1
0,1,-0.026936945453325818,0.24511207843367205,-0.05237144710172549,-0.2374358691630363,0.08358060796978205,0.008970627005929013,0.2826297366787148,0.08271009572355695,-0.0343685345746268,-0.6715227025560367,0
0,1,0.24532960552090574,0.7042092477641796,0.026825811557748,-0.4835740051081402,0.06568970229202924,0.011800974736557071,0.1715434337260967,0.2325275015174315,0.10726677960961276,-0.9326964014303396,0
0,2,-0.042815595200806925,-0.22258338772608371,0.0035209420636574226,-0.03913483591547399,-0.11975003785020302,0.013503057256476436,-0.20265395539985545,-0.5396292850772597,-0.08432637130327499,-0.2840491726318265,1
